,model,title,subtitle,link,price,seller,year,body,mileage,engine,transmission,fuel,BHP,owners,distance
2379,Kia Niro,KIA Niro,3 PHEV 1.6 5dr,https://www.autotrader.co.uk/car-details/202302274687309,27999,4.6 (100 reviews) ely (125 miles),2021,SUV,6307.0,1.6L,Automatic,Petrol Plug-in Hybrid,139.0,,125
2382,Kia Niro,KIA Niro,4 PLUS 5dr,https://www.autotrader.co.uk/car-details/202303215471618,28999,4.6 (100 reviews) ely (125 miles),2021,SUV,7246.0,,Automatic,Electric,201.0,,125
1406,Hyundai Ioniq,Hyundai Ioniq,Premium Ev 5dr,https://www.autotrader.co.uk/car-details/202208068522333,22980,3.8 (6 reviews) old stratford (125 miles),2021,Hatchback,16764.0,,Automatic,Electric,,,125
2568,Kia Niro,KIA Niro,2 1.6 5dr,https://www.autotrader.co.uk/car-details/202303215468506,22849,4.6 (100 reviews) ely (125 miles),2022,SUV,13805.0,1.6L,Automatic,Petrol Hybrid,104.0,,125
2940,Kia EV6,KIA EV6,77.4kWh GT Auto AWD 5dr,https://www.autotrader.co.uk/car-details/202304276747385,63995,4.6 (100 reviews) ely (125 miles),2023,Hatchback,10.0,,Automatic,Electric,,,125
3476,Volvo XC40,Volvo Xc40,2.0 B4P Inscription 5dr AWD Auto [7 speed],https://www.autotrader.co.uk/car-details/202209149760445,35929,4.3 (252 reviews) bedford (126 miles),2021,SUV,4175.0,2.0L,Automatic,Petrol Hybrid,194.0,,126
2832,Kia EV6,KIA Ev6,166kW Air 77.4kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202303285690368,41990,4.0 (8 reviews) bedford (126 miles),2022,Hatchback,1742.0,,Automatic,Electric,,2.0,126
3171,Volvo XC40,Volvo XC40,"Recharge Inscription Pro, T5 plug-in hybrid (Navigation, Blonde Leather) 1.5 5dr",https://www.autotrader.co.uk/car-details/202303135192811,37450,5.0 (3 reviews) bedford (126 miles),2020,SUV,7955.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,126
4012,Volvo XC40,Volvo XC40,"Recharge Plus, Single motor, Electric 5dr",https://www.autotrader.co.uk/car-details/202301103124651,47300,5.0 (3 reviews) bedford (126 miles),2022,SUV,2500.0,,Automatic,Electric,,,126
3337,Volvo XC40,Volvo XC40,"Recharge Inscription Pro, T5 plug-in hybrid ( Navigation, Heated Seats ) 1.5 5dr",https://www.autotrader.co.uk/car-details/202303165308290,35950,5.0 (3 reviews) bedford (126 miles),2020,SUV,23303.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,126
3488,Volvo XC40,Volvo XC40,"Recharge R-Design, T5 plug-in hybrid ( Navigation, Climate, Smartphone ) 1.5 5dr",https://www.autotrader.co.uk/car-details/202304286783531,36150,5.0 (3 reviews) bedford (126 miles),2021,SUV,5001.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,126
3652,Volvo XC40,Volvo XC40,"Recharge First Edition, P8 AWD pure electric ( Pan Roof, 360* Camera ) 5dr",https://www.autotrader.co.uk/car-details/202301293712861,45350,5.0 (3 reviews) bedford (126 miles),2021,SUV,19203.0,,Automatic,Electric,,,126
3928,Volvo XC40,Volvo XC40,"Recharge Ultimate, T5 plug-in Electric/Petrol, Dark (Charcoal Leather) 1.5 5dr",https://www.autotrader.co.uk/car-details/202212032236665,44950,5.0 (3 reviews) bedford (126 miles),2022,SUV,7800.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,126
3985,Volvo XC40,Volvo XC40,"Recharge Ultimate, T5 plug-in hybrid, Electric/Petrol, Dark (Running Boards 1.5 5dr",https://www.autotrader.co.uk/car-details/202301103124655,46450,5.0 (3 reviews) bedford (126 miles),2022,SUV,5000.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,126
3948,Volvo XC40,Volvo XC40,"Core, B3 mild hybrid, Petrol 2.0 5dr",https://www.autotrader.co.uk/car-details/202302134223854,35959,5.0 (3 reviews) bedford (126 miles),2022,SUV,2800.0,2.0L,Automatic,Petrol Hybrid,161.0,,126
3714,Volvo XC40,Volvo XC40,"Recharge First Edition, P8 AWD pure electric ( Pan Roof, 360 Camera ) 5dr",https://www.autotrader.co.uk/car-details/202211041366022,47250,5.0 (3 reviews) bedford (126 miles),2021,SUV,14730.0,,Automatic,Electric,,,126
2478,Kia Niro,KIA Niro,1.6 GDi Hybrid 3 5dr DCT,https://www.autotrader.co.uk/car-details/202305107211560,28980,4.6 (52 reviews) wolverton (126 miles),2022,SUV,9536.0,1.6L,Automatic,Petrol Hybrid,,,126
3839,Volvo XC40,Volvo XC40,"Recharge Plus, T4 plug-in hybrid,, Dark (Dark Tinted Rear glass) 1.5 5dr",https://www.autotrader.co.uk/car-details/202209270159593,39950,5.0 (3 reviews) bedford (126 miles),2022,SUV,6800.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,126
2543,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202305117254018,26980,4.6 (52 reviews) wolverton (126 miles),2022,SUV,56.0,1.6L,Automatic,Petrol Hybrid,,,126
292,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Icon Tech 5dr CVT,https://www.autotrader.co.uk/car-details/202304206495272,20259,4.3 (252 reviews) bedford (126 miles),2020,Hatchback,14476.0,1.8L,Automatic,Petrol Hybrid,,,126
2556,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202304216507296,25480,4.6 (52 reviews) wolverton (126 miles),2022,SUV,4068.0,1.6L,Automatic,Petrol Hybrid,,,126
2280,Kia Niro,KIA E-Niro,150kW 4+ 64kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202304066017655,26480,4.6 (52 reviews) wolverton (126 miles),2021,SUV,22831.0,,Automatic,Electric,,2.0,126
2346,Kia Niro,KIA E-Niro,64 kWh 2 5dr,https://www.autotrader.co.uk/car-details/202211181797033,25995,4.8 (22 reviews) bedford (126 miles),2021,SUV,7000.0,,Automatic,Electric,,,126
1283,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid Premium 5dr DCT,https://www.autotrader.co.uk/car-details/202304186417686,21539,4.3 (252 reviews) bedford (126 miles),2021,Hatchback,15773.0,1.6L,Automatic,Petrol Hybrid,,,126
2076,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202302023847649,20100,4.3 (273 reviews) bedford (126 miles),2020,SUV,11426.0,1.6L,Automatic,Petrol Hybrid,,,126
1996,Kia Niro,KIA Niro,1.6 GDi Hybrid 2 5dr DCT,https://www.autotrader.co.uk/car-details/202303315807803,21780,4.6 (52 reviews) wolverton (126 miles),2020,SUV,10167.0,1.6L,Automatic,Petrol Hybrid,,,126
4626,Volkswagen ID.4,Volkswagen ID.4,Family 77kWh Pro Performance 204PS 1-speed automatic 5 Door,https://www.autotrader.co.uk/car-details/202204064379100,39080,4.6 (194 reviews) bedford (127 miles),2022,SUV,8817.0,,Automatic,Electric,,,127
1680,Honda Civic,Honda Civic,1.5 VTEC Turbo GPF Prestige CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202302284712082,21795,4.5 (46 reviews) milton keynes (127 miles),2020,Hatchback,20600.0,1.5L,Automatic,Petrol,,2.0,127
4636,Volkswagen ID.4,Volkswagen ID4,0.0 FAMILY 5d 202 BHP,https://www.autotrader.co.uk/car-details/202302074023165,45750,5.0 (121 reviews) milton keynes (127 miles),2022,SUV,2954.0,,Automatic,Electric,201.0,,127
1633,Hyundai Ioniq 5,Hyundai Ioniq 5,125kW Premium 58 kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202211151684324,41169,5.0 (2 reviews) bedford (127 miles),2022,Hatchback,7901.0,,Automatic,Electric,,,127
64,Toyota Prius,Toyota Prius,1.8 VVT-h Business Edition CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305087152451,14500,milton keynes (127 miles),,Hatchback,47800.0,1.8L,Automatic,Petrol Hybrid,,,127
1109,Hyundai Ioniq,Hyundai Ioniq,0.0 PREMIUM 5d 135 BHP,https://www.autotrader.co.uk/car-details/202209280204665,17995,5.0 (121 reviews) milton keynes (127 miles),2020,Hatchback,24600.0,,Automatic,Electric,134.0,,127
129,Toyota Corolla,Toyota Corolla,1.8 VVT-h GR SPORT CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202211171773571,20990,4.6 (16 reviews) bedford (127 miles),2020,Hatchback,23835.0,1.8L,Automatic,Petrol Hybrid,,2.0,127
4651,Volkswagen ID.4,Volkswagen ID.4,Family 77kWh Pro Performance 204PS 1-speed automatic 5 Door,https://www.autotrader.co.uk/car-details/202301052982537,47080,4.6 (194 reviews) bedford (127 miles),2022,SUV,3771.0,,Automatic,Electric,,,127
4798,Volkswagen ID.5,Volkswagen Id.5 Coupe,150kW Style Pro Performance 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202210070511187,41090,4.6 (194 reviews) bedford (127 miles),2022,SUV,5011.0,,Automatic,Electric,,,127
348,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202303255620386,17150,milton keynes (128 miles),2020,Hatchback,53639.0,1.8L,Automatic,Petrol Hybrid,,,128
4550,Volkswagen ID.4,Volkswagen ID.4,150kW Family Pro Performance 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202210070510830,37980,milton keynes (128 miles),2021,SUV,10000.0,,Automatic,Electric,,,128
551,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Icon Tech 5dr CVT,https://www.autotrader.co.uk/car-details/202303255620380,17650,milton keynes (128 miles),2020,Hatchback,41820.0,1.8L,Automatic,Petrol Hybrid,,,128
190,Toyota Corolla,Toyota Corolla,1.8 VVT-i (122bhp) GR Sport Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202303175346812,21999,4.3 (33 reviews) milton keynes (128 miles),2020,Hatchback,14492.0,1.8L,Automatic,Petrol Hybrid,,,128
548,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202303255620386,17150,milton keynes (128 miles),2020,Hatchback,53639.0,1.8L,Automatic,Petrol Hybrid,,,128
3190,Volvo XC40,Volvo XC40,2.0 T4 Inscription 5dr AWD Geartronic,https://www.autotrader.co.uk/car-details/202303295745559,31820,4.8 (130 reviews) milton keynes (129 miles),2020,SUV,20897.0,2.0L,Automatic,Petrol,188.0,,129
4861,Volkswagen ID.5,Volkswagen ID.5,150kW Style Pro Performance 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202210010295079,41990,4.0 (12 reviews) milton keynes (129 miles),2022,SUV,8579.0,,Automatic,Electric,,,129
1737,Honda Civic,Honda Civic,1.0 VTEC Turbo 126 EX 5dr,https://www.autotrader.co.uk/car-details/202303165288885,18594,4.8 (189 reviews) kingston (129 miles),2020,Hatchback,30460.0,1.0L,Manual,Petrol,,,129
4448,Vauxhall Astra,Vauxhall Astra,New Shape PHEV 1.6 Turbo 180ps GS Line Automatic 5dr,https://www.autotrader.co.uk/car-details/202304015848312,28798,4.7 (698 reviews) Collect from Milton Keynes (129 miles),2022,Hatchback,9000.0,1.6L,Automatic,Petrol Plug-in Hybrid,,,129
1720,Honda Civic,Honda Civic,1.0 VTEC Turbo 126 Sport Line EX 5dr,https://www.autotrader.co.uk/car-details/202304276757846,20294,4.8 (189 reviews) kingston (129 miles),2020,Hatchback,20336.0,1.0L,Manual,Petrol,,,129
749,Toyota Corolla,Toyota Corolla,2.0 VVT-i Hybrid Design 5dr CVT,https://www.autotrader.co.uk/car-details/202304055978305,24790,2.3 (4 reviews) milton keynes (129 miles),2021,Estate,20141.0,2.0L,Automatic,Petrol Hybrid,,,129
4654,Volkswagen ID.4,Volkswagen ID.4,150kW Max Pro Performance 77kWh 5dr Auto[135kW Ch],https://www.autotrader.co.uk/car-details/202212122462627,48490,4.0 (12 reviews) milton keynes (129 miles),2022,SUV,2976.0,,Automatic,Electric,,,129
4640,Volkswagen ID.4,Volkswagen ID.4,150kW Max Pro Performance 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202304276721353,46990,4.0 (12 reviews) milton keynes (129 miles),2022,SUV,4670.0,,Automatic,Electric,,,129
4823,Volkswagen ID.5,Volkswagen ID.5,128kW Style Pro 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202210010295077,40490,4.0 (12 reviews) milton keynes (129 miles),2022,SUV,14311.0,,Automatic,Electric,,,129
3080,Volvo XC40,Volvo XC40,1.5 T3 [163] R DESIGN 5dr,https://www.autotrader.co.uk/car-details/202305127281173,28165,4.8 (130 reviews) milton keynes (129 miles),2020,SUV,20825.0,1.5L,Manual,Petrol,161.0,,129
921,Toyota Corolla,Toyota Corolla,1.8 VVT-h GPF Design Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps),https://www.autotrader.co.uk/car-details/202304015859852,25995,melrose (129 miles),2022,Hatchback,9163.0,1.8L,Automatic,Petrol Hybrid,,,129
3593,Volvo XC40,Volvo XC40,1.5 T5 Recharge PHEV R DESIGN Pro 5dr Auto,https://www.autotrader.co.uk/car-details/202203043181587,36000,4.8 (130 reviews) milton keynes (129 miles),2021,SUV,16623.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,129
4587,Volkswagen ID.4,Volkswagen Id.4,220kW GTX Max 77kWh AWD 5dr Auto Electric Estate,https://www.autotrader.co.uk/car-details/202304096112003,42000,4.8 (563 reviews) hereford (130 miles),2022,SUV,16500.0,,Automatic,Electric,,,130
4304,Vauxhall Astra,Vauxhall Astra,1.2 Turbo Business Edition Nav Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305097159241,13495,4.7 (602 reviews) hereford (130 miles),2020,Hatchback,20617.0,1.2L,Manual,Petrol,,2.0,130
839,Toyota Corolla,Toyota Corolla,1.8 VVT-h Excel Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (140 ps),https://www.autotrader.co.uk/car-details/202304216523752,26763,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,3867.0,1.8L,Automatic,Petrol Hybrid,,,130
840,Toyota Corolla,Toyota Corolla,1.8 VVT-h GR SPORT Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (140 ps),https://www.autotrader.co.uk/car-details/202305117245264,26500,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,5288.0,1.8L,Automatic,Petrol Hybrid,,,130
946,Toyota Corolla,Toyota Corolla,2.0 VVT-h GPF GR SPORT Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (184 ps),https://www.autotrader.co.uk/car-details/202304055995425,26691,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,9676.0,2.0L,Automatic,Petrol Hybrid,,,130
895,Toyota Corolla,Toyota Corolla,2.0 VVT-h GR SPORT CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303175345995,27672,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,8998.0,2.0L,Automatic,Petrol Hybrid,,,130
3622,Volvo XC40,Volvo XC40,Recharge Twin 78kWh Plus SUV 5dr Electric Auto AWD (408 ps),https://www.autotrader.co.uk/car-details/202303085036553,41450,tewkesbury (130 miles),2021,SUV,9557.0,,Automatic,Electric,,,130
897,Toyota Corolla,Toyota Corolla,2.0 VVT-h GR SPORT CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303074996754,25790,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,10664.0,2.0L,Automatic,Petrol Hybrid,,,130
688,Toyota Corolla,Toyota Corolla,1.8 VVT-h Design CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202302164344952,23172,4.5 (119 reviews) milton keynes (130 miles),2021,Hatchback,13685.0,1.8L,Automatic,Petrol Hybrid,,,130
748,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon Tech CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303014750027,19851,4.5 (119 reviews) milton keynes (130 miles),2021,Hatchback,32000.0,1.8L,Automatic,Petrol Hybrid,,,130
2042,Kia Niro,KIA Niro,1.6 GDI 2 SUV 5DR PETROL HYBRID DCT EURO 6 (S/S) (139 BHP),https://www.autotrader.co.uk/car-details/202304266687926,20074,4.4 (12 reviews) hereford (130 miles),2020,SUV,24978.0,1.6L,Automatic,Petrol Hybrid,139.0,,130
326,Toyota Corolla,Toyota Corolla,1.8 VVT-h Excel CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303295745744,22168,4.5 (119 reviews) milton keynes (130 miles),2020,Hatchback,21860.0,1.8L,Automatic,Petrol Hybrid,,,130
836,Toyota Corolla,Toyota Corolla,2.0 VVT-h GPF Excel Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (184 ps),https://www.autotrader.co.uk/car-details/202303295735260,25964,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,8226.0,2.0L,Automatic,Petrol Hybrid,,,130
327,Toyota Corolla,Toyota Corolla,2.0 VVT-h GR SPORT CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202302094108756,25358,4.5 (119 reviews) milton keynes (130 miles),2020,Hatchback,4510.0,2.0L,Automatic,Petrol Hybrid,,2.0,130
849,Toyota Corolla,Toyota Corolla,2.0 VVT-h Excel Touring Sports CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303074999315,29860,4.5 (119 reviews) milton keynes (130 miles),2022,Estate,8998.0,2.0L,Automatic,Petrol Hybrid,,,130
827,Toyota Corolla,Toyota Corolla,1.8 VVT-h Icon CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303085036443,22740,4.5 (119 reviews) milton keynes (130 miles),2022,Hatchback,5568.0,1.8L,Automatic,Petrol Hybrid,,,130
2078,Kia Niro,KIA Niro,1.6 GDi Hybrid 3 5dr DCT,https://www.autotrader.co.uk/car-details/202303105102190,23250,4.3 (6 reviews) bletchley (131 miles),2020,SUV,13656.0,1.6L,Automatic,Petrol Hybrid,,,131
2734,Kia Niro,KIA Niro,150kW 3 64kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202305127295792,37480,4.3 (6 reviews) bletchley (131 miles),2022,SUV,2874.0,,Automatic,Electric,,,131
385,Toyota Corolla,Toyota Corolla,ICON TECH 1.8 5dr,https://www.autotrader.co.uk/car-details/202304136257536,22796,4.6 (202 reviews) cambridge (132 miles),2020,Estate,18032.0,1.8L,Automatic,Petrol Hybrid,121.0,2.0,132
4618,Volkswagen ID.4,Volkswagen ID.4,Life 52kWh Pure 148PS 1-speed automatic 5 Door,https://www.autotrader.co.uk/car-details/202301063015218,33990,4.7 (234 reviews) cambridge (132 miles),2022,SUV,5000.0,,Automatic,Electric,,,132
712,Toyota Corolla,Toyota Corolla,1.8 VVT-h GPF Design Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps),https://www.autotrader.co.uk/car-details/202304045973973,21995,brandon (132 miles),2021,Hatchback,26918.0,1.8L,Automatic,Petrol Hybrid,,,132
4314,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 145ps Sri - ONLY 21697 MILES 5dr,https://www.autotrader.co.uk/car-details/202305046988520,13848,4.6 (286 reviews) east dereham (132 miles),2020,Hatchback,21697.0,1.2L,Manual,Petrol,,,132
4785,Volkswagen ID.5,Volkswagen ID.5,Style 77kWh Pro Performance 204PS 1-speed automatic 5 Door,https://www.autotrader.co.uk/car-details/202301103126281,39590,4.7 (234 reviews) cambridge (132 miles),2022,SUV,20000.0,,Automatic,Electric,,,132
2523,Kia Niro,KIA Niro,2 1.6 5dr,https://www.autotrader.co.uk/car-details/202305047012739,26498,4.6 (202 reviews) cambridge (132 miles),2022,SUV,1000.0,1.6L,Automatic,Petrol Hybrid,139.0,,132
1899,Kia Niro,KIA Niro,0.0 FIRST EDITION 64kWh 5d 202 BHP,https://www.autotrader.co.uk/car-details/202305097186082,19989,4.4 (258 reviews) ampthill (132 miles),2020,SUV,34763.0,,Automatic,Electric,202.0,,132
2574,Kia Niro,KIA Niro,2 5dr,https://www.autotrader.co.uk/car-details/202303285718569,32598,4.6 (202 reviews) cambridge (132 miles),2022,SUV,8531.0,,Automatic,Electric,201.0,,132
4935,Volkswagen ID.5,Volkswagen Id.5 Coupe,Style 77kWh Pro Performance 204PS 1-speed automatic 5 Door,https://www.autotrader.co.uk/car-details/202302154292416,45990,4.7 (234 reviews) cambridge (132 miles),2023,SUV,5000.0,,Automatic,Electric,,,132
2937,Kia EV6,KIA Ev6,GT-LINE S 5dr,https://www.autotrader.co.uk/car-details/202304276751229,58896,4.6 (202 reviews) cambridge (132 miles),2023,Hatchback,2000.0,,Automatic,Electric,321.0,,132
1549,Hyundai Ioniq 5,Hyundai IONIQ 5,0.0 SE CONNECT 58kWh 5d 168 BHP,https://www.autotrader.co.uk/car-details/202303205441481,28444,4.4 (258 reviews) ampthill (132 miles),2022,Hatchback,9181.0,,Automatic,Electric,168.0,,132
2517,Kia Niro,KIA Niro,2 1.6 5dr,https://www.autotrader.co.uk/car-details/202304216535376,25796,4.6 (202 reviews) cambridge (132 miles),2022,SUV,6250.0,1.6L,Automatic,Petrol Hybrid,139.0,,132
2820,Kia EV6,KIA EV6,0.0 GT-LINE 77.4kWh 5d 321 BHP,https://www.autotrader.co.uk/car-details/202304206495842,40989,4.4 (258 reviews) ampthill (132 miles),2022,Hatchback,16593.0,,Automatic,Electric,321.0,,132
2723,Kia Niro,KIA Niro,3 PHEV 1.6 5dr,https://www.autotrader.co.uk/car-details/202303135201242,28886,4.6 (202 reviews) cambridge (132 miles),2022,SUV,6778.0,1.6L,Automatic,Petrol Plug-in Hybrid,139.0,,132
4568,Volkswagen ID.4,Volkswagen ID4,0.0 LIFE 52kWh 5d 147 BHP,https://www.autotrader.co.uk/car-details/202304246628800,28444,4.4 (258 reviews) ampthill (132 miles),2022,SUV,12179.0,,Automatic,Electric,147.0,,132
2938,Kia EV6,KIA Ev6,GT 5dr,https://www.autotrader.co.uk/car-details/202304276751242,63896,4.6 (202 reviews) cambridge (132 miles),2023,Hatchback,12.0,,Automatic,Electric,577.0,,132
3637,Volvo XC40,Volvo XC40,P8 Recharge 300kW 78kWh First Edition 5dr AWD Auto,https://www.autotrader.co.uk/car-details/202304286763494,51240,4.6 (9 reviews) cambridge (133 miles),2021,SUV,5139.0,,Automatic,Electric,,,133
1494,Hyundai Ioniq,Hyundai Ioniq,Hat 38.3 Kwh Electric Premium 5dr,https://www.autotrader.co.uk/car-details/202212132496491,26495,5.0 (4 reviews) cambridge (133 miles),2022,Hatchback,2859.0,,Automatic,Electric,,,133
3062,Volvo XC40,Volvo XC40,T5 AWD R-Design Pro Automatic 2.0 5dr,https://www.autotrader.co.uk/car-details/202304246612455,32695,5.0 (90 reviews) galashiels (133 miles),2020,SUV,41576.0,2.0L,Automatic,Petrol,244.0,,133
3756,Volvo XC40,Volvo XC40,"XC40 R-Design, B4 AWD mild hybrid 2.0 5dr",https://www.autotrader.co.uk/car-details/202305117260364,37990,5.0 (90 reviews) galashiels (133 miles),2022,SUV,3100.0,2.0L,Automatic,Petrol Hybrid,194.0,,133
4387,Vauxhall Astra,Vauxhall Astra Hatchback,1.2 Turbo 145 Griffin Edition 5dr,https://www.autotrader.co.uk/car-details/202303165301358,17906,4.9 (17 reviews) cheltenham (133 miles),2021,Hatchback,16865.0,1.2L,Manual,Petrol,,,133
3905,Volvo XC40,Volvo XC40,1.5 T5 Recharge PHEV Inscription Pro 5dr Auto,https://www.autotrader.co.uk/car-details/202305046980320,39950,4.6 (9 reviews) cambridge (133 miles),2022,SUV,13891.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,2.0,133
2662,Kia Niro,KIA Niro,150kW 3 64kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202304045943213,36460,4.5 (17 reviews) cambridge (133 miles),2022,SUV,3153.0,,Automatic,Electric,,,133
